image,video,subject,exercise,split,frame
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000078.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,78
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000111.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,111
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000144.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,144
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000177.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,177
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000210.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,210
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000244.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,244
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000277.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,277
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000310.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,310
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000343.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,343
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000376.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,376
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_014_bicep_curl_good_side_frame_000410.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_014_bicep_curl_good_side.mp4,014,bicep_curl,train,410
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000047.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,47
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000081.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,81
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000116.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,116
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000151.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,151
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000185.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,185
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000220.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,220
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000255.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,255
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000290.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,290
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000324.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,324
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000359.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,359
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000394.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,394
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_015_bicep_curl_good_side_frame_000429.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_015_bicep_curl_good_side.mp4,015,bicep_curl,train,429
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,46
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000080.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,80
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000114.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,114
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000148.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,148
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000182.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,182
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000216.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,216
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000250.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,250
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000284.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,284
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000318.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,318
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000352.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,352
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000386.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,386
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_016_bicep_curl_good_side_frame_000420.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_016_bicep_curl_good_side.mp4,016,bicep_curl,train,420
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000060.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,60
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000104.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,104
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000148.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,148
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000192.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,192
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000237.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,237
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000281.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,281
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000325.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,325
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000369.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,369
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000414.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,414
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000458.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,458
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000502.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,502
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_017_bicep_curl_good_side_frame_000547.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_017_bicep_curl_good_side.mp4,017,bicep_curl,test,547
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000048.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,48
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000083.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,83
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000118.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,118
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000153.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,153
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000189.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,189
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000224.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,224
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000259.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,259
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000294.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,294
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000330.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,330
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000365.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,365
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000400.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,400
C:\GymProject\prepared\exercise_type_v1\train\bicep_curl\subject_018_bicep_curl_good_side_frame_000436.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_018_bicep_curl_good_side.mp4,018,bicep_curl,train,436
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000043.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,43
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000075.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,75
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000107.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,107
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000139.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,139
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000171.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,171
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000203.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,203
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000235.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,235
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000267.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,267
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000299.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,299
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000331.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,331
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000363.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,363
C:\GymProject\prepared\exercise_type_v1\val\bicep_curl\subject_019_bicep_curl_good_side_frame_000395.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_019_bicep_curl_good_side.mp4,019,bicep_curl,val,395
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000045.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,45
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000077.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,77
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000110.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,110
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000143.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,143
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000176.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,176
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000209.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,209
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000241.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,241
C:\GymProject\prepared\exercise_type_v1\test\bicep_curl\subject_020_bicep_curl_good_side_frame_000274.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\bicep_curl\good\side\subject_020_bicep_curl_good_side.mp4,020,bicep_curl,test,274
